win_idx,label,acc_v,acc_m,acc_u,acc_fused,P_v,P_m,P_u,brightness,multipath_p,emi,w_v,w_m,w_u
34,0,1.0,0.0,0.8333333333333334,1.0,2.1842863e-13,0.7844078632891086,0.22700070941883418,0.8479398516163222,0.5,20,0.9999398793930001,0.0066928509242848554,0.3775406687981454
35,0,1.0,0.23333333333333334,0.75,1.0,2.6139008e-12,0.7844078762852942,0.29032792195365437,0.5148561988898124,0.5,20,0.9911884645554929,0.0066928509242848554,0.3775406687981454
36,1,1.0,1.0,0.5,1.0,0.999416,0.7844077061313393,0.5750302290297827,0.5532285055729216,0.5,20,0.9950254212075569,0.0066928509242848554,0.3775406687981454
37,1,1.0,1.0,0.5333333333333333,1.0,1.0,0.7844078736432031,0.5802390108650478,0.7175756577140661,0.5,20,0.9995752711891158,0.0066928509242848554,0.3775406687981454
38,1,1.0,1.0,0.5,1.0,0.9999995,0.7844078569018275,0.5729407491720596,0.8170417223042145,0.5,20,0.9999044366712959,0.0066928509242848554,0.3775406687981454
39,1,1.0,1.0,0.55,1.0,1.0,0.784407779770677,0.5747136977325312,0.408818164081553,0.5,20,0.9582044967445575,0.0066928509242848554,0.3775406687981454
40,1,1.0,1.0,0.38333333333333336,1.0,1.0,0.7844078349146104,0.4632104377613738,0.3665144863915715,0.5,20,0.9239816389195311,0.0066928509242848554,0.3775406687981454
41,1,1.0,1.0,0.55,1.0,0.916191,0.7844072526158195,0.5834006456349311,0.5083182996677806,0.5,20,0.9902893552238379,0.0066928509242848554,0.3775406687981454
42,1,1.0,1.0,0.5333333333333333,1.0,1.0,0.7843882633910424,0.574736416614089,0.4387786157197922,0.5,20,0.9729245529910294,0.0066928509242848554,0.3775406687981454
43,1,1.0,1.0,0.5833333333333334,1.0,0.99999976,0.784407831858424,0.6122018001733205,0.3637600573432921,0.5,20,0.9210282750762725,0.0066928509242848554,0.3775406687981454
44,1,1.0,1.0,0.6333333333333333,1.0,0.99990904,0.784407595497667,0.6612452954383155,0.5674707602339182,0.5,20,0.9959784627497394,0.0066928509242848554,0.3775406687981454
45,1,1.0,1.0,0.38333333333333336,1.0,1.0,0.7844078693503709,0.4886150348354905,0.4850824420677362,0.5,20,0.9862955658480955,0.0066928509242848554,0.3775406687981454
46,1,1.0,1.0,0.6166666666666667,1.0,1.0,0.784407876034927,0.6360798244606675,0.5805175417632165,0.5,20,0.9966908956587719,0.0066928509242848554,0.3775406687981454
47,1,1.0,1.0,0.48333333333333334,1.0,0.9999666,0.7844078674202787,0.5357956830009437,0.6713575921486672,0.5,20,0.9991507979762646,0.0066928509242848554,0.3775406687981454
48,1,1.0,1.0,0.5333333333333333,1.0,1.0,0.784407873622909,0.586995296655821,0.4980261437908497,0.5,20,0.9886866293624904,0.0066928509242848554,0.3775406687981454
49,1,1.0,1.0,0.48333333333333334,1.0,1.0,0.7844053642706076,0.5538353528541408,0.5871866237191314,0.5,20,0.9970049635772605,0.0066928509242848554,0.3775406687981454
50,1,1.0,1.0,0.4666666666666667,1.0,1.0,0.7844044115584994,0.5357201978880236,0.3662729253317488,0.5,20,0.9237267404335548,0.0066928509242848554,0.3775406687981454
51,1,1.0,1.0,0.6,1.0,1.0,0.7844078740323144,0.6328427778789809,0.6230632739851353,0.5,20,0.9982492331919136,0.0066928509242848554,0.3775406687981454
52,1,1.0,1.0,0.4666666666666667,1.0,1.0,0.7844076600833223,0.5344282671820887,0.415833081950729,0.5,20,0.9622211987687119,0.0066928509242848554,0.3775406687981454
53,1,1.0,1.0,0.5666666666666667,1.0,0.9999995,0.7844056784645375,0.5928561414343593,0.24789408412937824,0.5,20,0.6722570702242395,0.0066928509242848554,0.3775406687981454
54,1,1.0,1.0,0.5833333333333334,1.0,1.0,0.7843871675933713,0.614335113218976,0.6640377297872554,0.5,20,0.9990523393242902,0.0066928509242848554,0.3775406687981454
55,1,1.0,1.0,0.48333333333333334,1.0,1.0,0.7844061268291018,0.5546680279577365,0.7622989766081871,0.5,20,0.9997828021504124,0.0066928509242848554,0.3775406687981454
56,1,1.0,1.0,0.5,1.0,1.0,0.7844078482336078,0.5650199618431686,0.39575399566631836,0.5,20,0.9496124548687989,0.0066928509242848554,0.3775406687981454
57,1,1.0,1.0,0.55,1.0,1.0,0.7844050739721812,0.5981913865037108,0.7175756577140661,0.5,20,0.9995752711891158,0.0066928509242848554,0.3775406687981454
58,1,1.0,1.0,0.43333333333333335,1.0,1.0,0.7844078739153236,0.5147804539409383,0.38703501976922455,0.5,20,0.9429736714424501,0.0066928509242848554,0.3775406687981454
