win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,P_v,P_m,P_u
685,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9757976,0.9999999999999194,0.9898612121512909
686,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9989942,0.9999999999983833,0.9898922075134773
687,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0049243285,0.9999999999989302,0.9898852632318466
688,1,0.0,1.0,1.0,1.0,0.0,0.0,0.07053418,0.9999999999988769,0.9898858943310436
689,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0010676013,0.999999999999622,0.9898882311202502
690,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999963,0.999999999999879,0.9898596242584305
691,1,0.0,1.0,1.0,1.0,0.0,0.0,0.16317779,0.9999999999999561,0.9898864873396697
692,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99782336,0.9999999999999677,0.9898534944578218
693,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,0.9999999999999664,0.9898752070590887
694,0,1.0,1.0,1.0,1.0,0.0,1.0,0.005876094,0.24669271448219413,0.24475991029719704
695,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,0.8731907848914606,0.8371651166215404
696,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7642203,0.9999999996278511,0.9631960983791252
697,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6892008,0.9999999994761447,0.963058097774568
698,1,0.0,1.0,1.0,1.0,0.0,0.0,0.011797529,0.9999999977314457,0.9631047531479254
699,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.999999999282365,0.9631487928523251
700,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999987,0.9999999999629472,0.9631345160435635
701,1,1.0,1.0,1.0,1.0,1.0,1.0,0.97520864,0.9999999998916205,0.9631106954958925
702,1,0.0,1.0,1.0,1.0,0.0,0.0,0.17117366,0.9999999931568567,0.963103612579867
703,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999012,0.9999999963844881,0.9630688047343781
704,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999991557961,0.9631498229336717
705,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99999785,0.9999999979247113,0.9631232170421457
706,1,0.0,1.0,1.0,1.0,0.0,0.0,0.025063746,0.9999999962647966,0.9631677289306341
707,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999691,0.9999999977562914,0.9631746762700616
708,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,0.9999999967587986,0.9631306662425405
709,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7900549,0.9999999962426293,0.9631881233817183
710,1,0.0,1.0,1.0,1.0,0.0,0.0,0.00094093045,0.9999999983082232,0.9630894384783821
711,1,0.0,1.0,1.0,1.0,0.0,0.0,5.310141e-05,0.9999999980867565,0.9632107351944293
712,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.9999999893987522,0.9631136889697576
713,1,0.0,1.0,1.0,1.0,0.0,0.0,1.272432e-06,0.9999998448672573,0.9631605536499145
714,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999776,0.9999999992667282,0.9630947127381682
715,1,0.0,1.0,1.0,1.0,0.0,0.0,6.865111e-07,0.9999999999891603,0.9632570954935422
716,1,0.0,1.0,1.0,1.0,0.0,0.0,5.1266773e-09,0.9999999999668887,0.963062249464984
717,1,0.0,1.0,1.0,1.0,0.0,0.0,0.00340059,0.9999999999981511,0.9630770707590088
718,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999931,0.9999999999983052,0.9630390873861326
719,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998838,0.9999999999991485,0.9631487490046812
720,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999541,0.999999999999967,0.9631318962549219
721,1,0.0,1.0,1.0,1.0,0.0,0.0,4.3149586e-05,0.9999999999999697,0.962980408372173
