win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,acc_ours,P_v,P_m,P_u,w_v,w_m,w_u
0,0,1.0,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,4.369472e-18,0.8042477194085242,0.6825998613031643,0.1,0.9241418199787566,0.1
1,0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,4.225009e-06,0.9576674978163316,0.634664657042505,0.12108155502768798,0.9241418199787566,0.1
2,0,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.9787129e-07,0.9459006109183684,0.6089333026869491,0.1,0.9241418199787566,0.1
3,0,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,2.1735937e-16,0.9414122121279167,0.6053891811061349,0.1,0.9241418199787566,0.1
4,0,1.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,3.2179432e-09,0.9419519687279959,0.6351474551857313,0.1,0.9241418199787566,0.1
5,0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.00026292077,0.9468023048176234,0.583524574456802,0.11095806203175838,0.9241418199787566,0.1
6,0,1.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,1.4375208e-13,0.9407893956084431,0.6509445084038217,0.12643276580665375,0.9241418199787566,0.1
7,0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,6.9198036e-11,0.960271601935403,0.6112367869522697,0.1,0.9241418199787566,0.1
8,0,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.00075956027,0.9501661089791558,0.6051965131985824,0.16302615022299138,0.9241418199787566,0.1
9,0,1.0,0.0,0.3,0.0,0.0,0.0,1.0,6.9040036e-09,0.9425747127986956,0.5945820943005907,0.9814297899247243,0.9241418199787566,0.1
10,0,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,3.806226e-10,0.9469050307869977,0.6078250723291204,0.16417297117126511,0.9241418199787566,0.1
11,0,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.8785332,0.9496178977895877,0.6009797834988322,0.1,0.9241418199787566,0.1
12,0,1.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,1.06249e-06,0.9436669402563796,0.6297005494042103,0.12202402350275059,0.9241418199787566,0.1
13,0,1.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,6.6554045e-12,0.9435224461650059,0.6104625523105237,0.1,0.9241418199787566,0.1
14,0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.36458537,0.9548160773114451,0.5881022400060426,0.1,0.9241418199787566,0.1
15,0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.9481153709625687,0.7535947712642419,0.1,0.9241418199787566,0.1
16,0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,5.2204513e-08,0.945111158172267,0.6239360502812156,0.1851770143523444,0.9241418199787566,0.1
17,0,1.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,1.7295144e-14,0.9418814675658074,0.5917366731280183,0.1,0.9241418199787566,0.1
18,0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.957504486480563,0.5553901629689112,0.1,0.9241418199787566,0.1
19,0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.4011255e-06,0.9480486570687128,0.6274063465174233,0.1648372741498598,0.9241418199787566,0.1
20,0,1.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.0,1.2258878e-06,0.9433439782974834,0.5859824196566947,0.1288585850518347,0.9241418199787566,0.1
21,0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,1.0,0.9351661370575155,0.6303255563140514,0.1,0.9241418199787566,0.1
22,0,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.2781277e-10,0.9477683937659751,0.6221293982498758,0.1,0.9241418199787566,0.1
23,0,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.2638565e-10,0.9548785176688895,0.6187247066822626,0.7955370965685267,0.9241418199787566,0.1
24,0,1.0,0.0,0.31666666666666665,0.0,0.0,0.0,0.0,9.024263e-15,0.9402673695358761,0.5683295197929872,0.12210967941325686,0.9241418199787566,0.1
25,0,1.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,9.964219e-05,0.9436032121472253,0.6680639379637846,0.1176235499890799,0.9241418199787566,0.1
26,0,1.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,3.1381532e-08,0.9443650226051097,0.6584331001479717,0.20606579952190393,0.9241418199787566,0.1
27,0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,0.9461484950619959,0.6301017220238575,0.1,0.9241418199787566,0.1
28,0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,3.1381532e-08,0.9482001792374647,0.6680412708552549,0.20606579952190393,0.9241418199787566,0.1
29,0,1.0,0.0,0.35,0.0,0.0,0.0,0.0,1.4439049e-12,0.944043492266272,0.5427713253429148,0.1,0.9241418199787566,0.1
30,0,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,1.0,1.6060753e-14,0.9309134249115644,0.5997496813774676,0.9964302876409481,0.9241418199787566,0.1
31,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.9451931484009118,0.5808604696162575,0.1,0.9241418199787566,0.1
32,0,1.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.6838607e-12,0.9509009266549785,0.6318077037504352,0.1,0.9241418199787566,0.1
33,0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,1.0,0.9404954193442454,0.6478605611970116,0.1,0.9241418199787566,0.1
34,0,1.0,0.0,0.38333333333333336,0.0,0.0,0.0,0.0,0.00830575,0.9449635248317174,0.5106642848503313,0.1,0.9241418199787566,0.1
35,0,1.0,0.21666666666666667,0.25,0.0,0.0,0.0,0.0,8.338594e-09,0.9139786764612015,0.5282256062429532,0.1,0.9241418199787566,0.1
36,1,0.0,1.0,0.26666666666666666,0.0,0.0,0.0,1.0,5.9340568e-08,0.8146669321471067,0.28714733077432375,0.1,0.9241418199787566,0.1
37,1,0.0,1.0,0.31666666666666665,0.0,0.0,0.0,1.0,3.0639267e-08,0.8292900250338435,0.3404960277615063,0.6370293413458904,0.9241418199787566,0.1
38,1,1.0,1.0,0.18333333333333332,1.0,0.0,0.0,1.0,1.0,0.8656976705954739,0.21724966508198204,0.1,0.9241418199787566,0.1
39,1,1.0,1.0,0.3,1.0,0.0,0.0,1.0,0.8213272,0.7988310779541333,0.32628881791324177,0.1,0.9241418199787566,0.1
40,1,0.0,0.9833333333333333,0.2833333333333333,0.0,0.0,0.0,0.0,2.873477e-06,0.8070305901721947,0.3174649354364442,0.8720859258632008,0.9241418199787566,0.1
41,1,1.0,0.9666666666666667,0.21666666666666667,1.0,0.0,0.0,1.0,0.99989045,0.8213956798238203,0.2568135205697242,0.1,0.9241418199787566,0.1
42,1,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,3.230897e-08,0.8687550237711769,0.3579038140904978,0.14687959800477457,0.9241418199787566,0.1
43,1,0.0,1.0,0.2833333333333333,0.0,0.0,0.0,1.0,7.528523e-09,0.8786235679663814,0.31647180522249163,0.24689126581260845,0.9241418199787566,0.1
44,1,1.0,1.0,0.15,1.0,0.0,0.0,1.0,0.99911696,0.8295412218194935,0.19238133000107904,0.8553624741857746,0.9241418199787566,0.1
45,1,1.0,1.0,0.3,1.0,0.0,0.0,1.0,1.0,0.875236203426471,0.33285396487857444,0.13272319281553976,0.9241418199787566,0.1
46,1,0.0,0.95,0.18333333333333332,0.0,0.0,0.0,1.0,0.006793519,0.8518915449578072,0.22927244074670636,0.26161687610704615,0.9241418199787566,0.1
47,1,0.0,1.0,0.31666666666666665,0.0,0.0,0.0,0.0,0.01286571,0.912242491112588,0.32356605019098644,0.896344776590459,0.9241418199787566,0.1
48,1,0.0,1.0,0.23333333333333334,0.0,0.0,0.0,1.0,4.896183e-10,0.9138232580743526,0.27381427155949006,0.3628995294673477,0.9241418199787566,0.1
49,1,1.0,1.0,0.2833333333333333,1.0,0.0,0.0,1.0,1.0,0.8926190358513423,0.28702199643020276,0.7407778874599071,0.9241418199787566,0.1
50,1,0.0,0.9666666666666667,0.21666666666666667,0.0,0.0,0.0,1.0,1.4660006e-07,0.8496712189895254,0.2607723268484632,0.1,0.9241418199787566,0.1
51,1,1.0,1.0,0.21666666666666667,1.0,0.0,0.0,1.0,0.99938524,0.8677183491412629,0.24351160514416745,0.1,0.9241418199787566,0.1
