win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,acc_ours,P_v,P_m,P_u,w_v,w_m,w_u
0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.3113188e-11,0.9999999999999474,0.019484669412313978,0.5508038408452627,0.9933071490757153,0.8807970779778823
1,0,1.0,0.03333333333333333,1.0,1.0,0.0,0.0,1.0,0.017211445,0.9463809080264917,0.021811525480116008,0.6887214926512577,0.9933071490757153,0.8807970779778823
2,0,1.0,0.9166666666666666,0.9833333333333333,1.0,1.0,1.0,1.0,0.07077655,0.13629039511739832,0.031160658765954752,0.34818717052971254,0.9933071490757153,0.8807970779778823
3,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,3.3720992e-06,0.007208428512361696,0.030092198566919328,0.3678430339890275,0.9933071490757153,0.8807970779778823
4,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9898287e-09,0.004731449691161962,0.019481061433072818,0.4916628149796306,0.9933071490757153,0.8807970779778823
5,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.3999605e-07,0.0035390006261259654,0.03359265531690414,0.5649010159634233,0.9933071490757153,0.8807970779778823
6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005340704,0.004356096770294282,0.01948200750835879,0.6972398516285525,0.9933071490757153,0.8807970779778823
7,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.2952968e-06,0.0046374859375543165,0.031176454014550402,0.3849866427581571,0.9933071490757153,0.8807970779778823
8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4416149e-06,0.004129570679221717,0.019627346830225254,0.7839844315273204,0.9933071490757153,0.8807970779778823
9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.7331068e-08,0.003239435778308497,0.019521688464306512,0.9991092738514524,0.9933071490757153,0.8807970779778823
10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1523485e-06,0.003954639324284065,0.019535048984837586,0.6446845973388201,0.9933071490757153,0.8807970779778823
11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.252368e-09,0.004671985010567323,0.021764839664823683,0.1,0.9933071490757153,0.8807970779778823
12,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,4.470122e-06,0.005139454372935295,0.031256984192748874,0.547471060681408,0.9933071490757153,0.8807970779778823
13,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.550645e-08,0.0041017272727398,0.027533764035322695,0.36740111215190985,0.9933071490757153,0.8807970779778823
14,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8570389,0.004219579357198532,0.022173099620810727,0.454158484455654,0.9933071490757153,0.8807970779778823
15,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.1460329e-12,0.0034865616042959882,0.032784598181453,0.1,0.9933071490757153,0.8807970779778823
16,0,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,1.0,0.5843747,0.006867313851310847,0.031159342786881462,0.5806144576179795,0.9933071490757153,0.8807970779778823
17,0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,0.00018349984,0.004019871252374226,0.04279902744678655,0.4730319837345803,0.9933071490757153,0.8807970779778823
18,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,2.7722949e-24,0.0037335084634004295,0.03331511793367324,0.1,0.9933071490757153,0.8807970779778823
19,0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.8785358e-16,0.005860558856265607,0.04632448107342559,0.7928986293262459,0.9933071490757153,0.8807970779778823
20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5745817e-10,0.005572401453914609,0.019465998928967186,0.6522351397991744,0.9933071490757153,0.8807970779778823
21,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28808177,0.004824598176635487,0.024597763905370922,0.1,0.9933071490757153,0.8807970779778823
22,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01165851,0.010896718551290128,0.027302454430749287,0.3518750825811101,0.9933071490757153,0.8807970779778823
23,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,2.4557574e-12,0.004904373208887355,0.03123932757200743,0.990732969851249,0.9933071490757153,0.8807970779778823
24,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.5601433e-09,0.004527973824385986,0.029928788035770395,0.6882192184900471,0.9933071490757153,0.8807970779778823
25,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8440679,0.003644059809751907,0.021951438821691118,0.558416845077203,0.9933071490757153,0.8807970779778823
26,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.897356e-08,0.00476124602869102,0.01956321437833926,0.8562741877823105,0.9933071490757153,0.8807970779778823
27,0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,6.700966e-16,0.005981300741043415,0.041444300814415365,0.1,0.9933071490757153,0.8807970779778823
28,0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,7.897356e-08,0.004674358560608457,0.04212826732879378,0.8562741877823105,0.9933071490757153,0.8807970779778823
29,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00041857635,0.0045324039239966725,0.024218250531336034,0.21067405256036442,0.9933071490757153,0.8807970779778823
