win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,P_v,P_m,P_u
713,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,3.139968e-07,0.7844078544008625,0.8180316809121713
714,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.7844078531008954,0.7937647149525101
715,1,0.0,1.0,0.9333333333333333,1.0,0.0,0.0,0.00047101502,0.7844076833286838,0.8406100230040962
716,1,0.0,1.0,0.95,1.0,0.0,0.0,1.341543e-07,0.7844076581564824,0.802386768983012
717,1,1.0,1.0,0.9166666666666666,1.0,0.0,1.0,0.9056828,0.7844078733807651,0.7960676067554487
718,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9881562,0.7844078682558286,0.8116751856490396
719,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9999012,0.7844078760828644,0.8107115792210587
720,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.99999297,0.784407055233175,0.791386449346527
721,1,0.0,1.0,0.95,1.0,0.0,0.0,0.0063892743,0.7844078743875488,0.8475132264159934
722,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.7844008067857896,0.8510185165893113
723,1,1.0,1.0,0.95,1.0,1.0,1.0,0.99999964,0.7844078762843746,0.8116252952902968
724,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.0008241479,0.7844078757453149,0.8223754314443854
725,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.9938465,0.7844078444456104,0.8294881712977304
726,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.9999999,0.7844078691803384,0.825184852716749
727,1,1.0,1.0,0.9166666666666666,1.0,0.0,0.0,0.86175215,0.7843963468040193,0.7065275718306752
728,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9987446,0.7844069906986175,0.8018787743196456
729,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9999809,0.7844077253937357,0.8226174564499255
730,1,1.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.66961795,0.7844078732843776,0.794854331123181
731,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.9999995,0.7843914026895714,0.8292965622056596
732,1,0.0,1.0,0.9333333333333333,1.0,0.0,0.0,0.0016964305,0.7844074741325202,0.8177324166015606
733,1,1.0,1.0,0.95,1.0,1.0,1.0,0.9996675,0.7844038358163519,0.8881043667615344
734,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99990606,0.7844078574252881,0.8153530619761653
735,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.7844055931314614,0.8077596150224696
736,1,0.0,1.0,0.9333333333333333,1.0,0.0,0.0,4.955393e-09,0.7844071957138393,0.8473036083145807
737,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.98072857,0.7844078167696595,0.8371383101684072
738,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,6.8330214e-06,0.7844077698268285,0.814992050814269
739,1,0.0,1.0,0.95,1.0,0.0,0.0,3.9530925e-05,0.7844078677009748,0.8109724705288671
740,1,1.0,1.0,0.9666666666666667,1.0,0.0,1.0,0.8824988,0.78440758072133,0.8453156703965059
741,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.99999905,0.7844078755973878,0.8169667053159159
742,1,1.0,1.0,0.95,1.0,1.0,1.0,0.99476284,0.784407875154175,0.8604973187250439
743,1,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.7844078975639379,0.8023754360014211
744,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.98221856,0.7844078764840451,0.7806811265500875
745,1,0.0,1.0,0.95,1.0,0.0,0.0,0.0026894954,0.784407877259609,0.8308285141295354
746,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.7844078783822641,0.8149456598221307
747,1,1.0,1.0,0.95,1.0,1.0,1.0,0.99998,0.784407930782744,0.8230250617314161
748,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9999907,0.7844078763040013,0.8301507833918069
749,1,1.0,1.0,0.95,1.0,1.0,1.0,0.9999963,0.7844078794881416,0.812686243077226
750,1,1.0,1.0,0.9666666666666667,1.0,0.0,0.0,0.61150277,0.7844078762867746,0.7837500207751587
751,1,1.0,1.0,0.9,1.0,1.0,1.0,0.99945897,0.7844078762810981,0.8150244944305481
752,1,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.7844079489866836,0.828860379495958
753,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,0.7844077376390942,0.8595180517515153
754,1,0.0,1.0,0.9333333333333333,1.0,0.0,0.0,3.829383e-06,0.7844078424892817,0.8125108430958096
755,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9983802,0.7844078756828684,0.8191106446735451
756,1,1.0,1.0,0.95,1.0,0.0,0.0,0.72198737,0.7844075525206811,0.7981281306819883
757,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.99999976,0.7844077246821367,0.7587994793073051
758,1,1.0,1.0,0.95,1.0,1.0,1.0,0.9999999,0.7844078726601994,0.8077916501667913
759,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994,0.784407867833119,0.7956178324858688
760,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,0.011013312,0.7844078238460993,0.7531143959163006
761,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.17046899,0.7844078761906792,0.784843841475607
762,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.99999714,0.784407820586417,0.8474752500596715
763,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9999993,0.784407872404704,0.8093497626742343
764,1,1.0,1.0,0.9,1.0,0.0,0.0,0.8725984,0.7870673072194206,0.7637237566765508
765,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.999992,0.7844085015180049,0.8444419305822392
766,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,5.7002205e-07,0.7844078962416158,0.8182928030139629
767,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.999808,0.7844076936038786,0.7986311016886395
768,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,1.2864907e-09,0.7844078692090883,0.8235486289120986
769,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,8.003348e-09,0.7844076842612717,0.8205872920965237
770,1,1.0,1.0,0.8833333333333333,1.0,0.0,1.0,0.99999976,0.7844076020072467,0.7480257729383726
771,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9999999,0.7844078749374255,0.8662051444293045
772,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.99999905,0.7844056916163686,0.8194430299019115
773,1,1.0,1.0,0.9,1.0,1.0,1.0,0.99999785,0.7844009418770714,0.8301436856955496
774,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9996226,0.7844078711472908,0.8868386610584751
775,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,1.104434e-07,0.7843797775435422,0.7870154024872813
776,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9668122,0.7844078671262097,0.8786151061441341
777,1,1.0,1.0,0.95,1.0,1.0,1.0,0.9966865,0.7844108903343607,0.7938634382712481
778,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.41698432,0.7844078110611258,0.8585680173845461
779,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.99946266,0.78440787426699,0.7876408122555701
780,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.9994642,0.784403161826036,0.8196860315245691
781,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.999974,0.7844076399608532,0.8638398482169197
782,1,1.0,1.0,0.9,1.0,1.0,1.0,0.9999174,0.7844078752864818,0.7877018637209392
783,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9976278,0.7844078761416884,0.7774822158681283
784,1,0.0,1.0,0.9333333333333333,1.0,0.0,0.0,1.1450237e-08,0.7844078671775985,0.8309839794647663
785,1,1.0,1.0,0.95,1.0,1.0,1.0,0.98346436,0.7844062059842966,0.8348727874574607
786,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9999999,0.7844056617906033,0.8144243111686342
787,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.009807173,0.7844072223878826,0.8380981410718766
788,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9998646,0.784405105897023,0.795683345590367
789,1,0.0,1.0,0.95,1.0,0.0,0.0,0.06618867,0.7844077865844291,0.8133062463032599
790,1,1.0,1.0,0.95,1.0,1.0,1.0,0.9999982,0.7844060728774233,0.846301893890065
