win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,acc_ours,P_v,P_m,P_u,w_v,w_m,w_u
0,0,1.0,0.0,0.38333333333333336,0.0,0.0,0.0,1.0,2.2862873e-11,0.9992174134637613,0.514218158440193,0.9981243980711986,0.9525741268224334,0.1
1,0,1.0,0.0,0.43333333333333335,1.0,0.0,0.0,1.0,6.63057e-08,0.9978228481170393,0.4761035839334771,0.9989697674119054,0.9525741268224334,0.1
2,0,1.0,0.0,0.43333333333333335,1.0,0.0,0.0,0.0,0.101996884,0.9972238097072607,0.48672484946265804,0.9949203724076301,0.9525741268224334,0.1
3,0,1.0,0.0,0.45,1.0,0.0,0.0,1.0,5.204584e-07,0.9968065077987599,0.4582168053684518,0.995089026466219,0.9525741268224334,0.1
4,0,1.0,0.0,0.45,1.0,0.0,0.0,1.0,1.002682e-14,0.9963786659060797,0.46000589015109206,0.997773604373335,0.9525741268224334,0.1
5,0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,1.9297019e-08,0.9959717291728697,0.6155795852498909,0.9976896137688731,0.9525741268224334,0.1
6,0,1.0,0.0,0.43333333333333335,1.0,0.0,0.0,1.0,9.443865e-11,0.995750133978054,0.48425455299880027,0.9990053344884574,0.9525741268224334,0.1
7,0,1.0,0.0,0.2833333333333333,0.0,0.0,0.0,1.0,1.2128203e-07,0.9956990254140071,0.5712486643583493,0.9938498234649357,0.9525741268224334,0.1
8,0,1.0,0.0,0.36666666666666664,0.0,0.0,0.0,1.0,6.0320206e-13,0.9966041325557569,0.5241626213955769,0.9992228857414609,0.9525741268224334,0.1
9,0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,4.3131754e-10,0.9965686813001723,0.4319120855805487,0.9999629775814081,0.9525741268224334,0.1
10,0,1.0,0.0,0.4166666666666667,1.0,0.0,0.0,1.0,2.9420555e-09,0.9953938032264195,0.48821900420275255,0.9975517672615839,0.9525741268224334,0.1
11,0,1.0,0.0,0.4666666666666667,1.0,0.0,0.0,0.0,1.0130706e-10,0.9957065244300958,0.45549037475909243,0.9210911024844174,0.9525741268224334,0.1
12,0,1.0,0.0,0.4166666666666667,1.0,0.0,0.0,1.0,5.0328166e-12,0.9958246176735102,0.49189529532601983,0.9971366053115113,0.9525741268224334,0.1
13,0,1.0,0.0,0.31666666666666665,0.0,0.0,0.0,1.0,1.5228636e-06,0.9952779465723897,0.5596814713285412,0.9944773913507834,0.9525741268224334,0.1
14,0,1.0,0.0,0.43333333333333335,1.0,0.0,0.0,1.0,0.00046512013,0.9956649363040689,0.4701717095150613,0.9962567110645182,0.9525741268224334,0.1
15,0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,2.4379879e-05,0.9968613914747979,0.5842580574149674,0.863349830276401,0.9525741268224334,0.1
16,0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.9470502,0.9963529093886204,0.47993965591060683,0.9969701184351536,0.9525741268224334,0.1
17,0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.5845124e-09,0.9953709359486334,0.5523734804726568,0.9977643406632561,0.9525741268224334,0.1
18,0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,7.123883e-12,0.9947951632123769,0.5501095867266027,0.9384416007177884,0.9525741268224334,0.1
19,0,1.0,0.0,0.5666666666666667,1.0,0.0,0.0,1.0,8.930678e-13,0.9963262042182014,0.38035239751951355,0.9992624191965659,0.9525741268224334,0.1
20,0,1.0,0.0,0.45,1.0,0.0,0.0,1.0,3.0287807e-11,0.9948409369222436,0.4708378852475426,0.9987269915114377,0.9525741268224334,0.1
21,0,1.0,0.0,0.43333333333333335,1.0,0.0,0.0,0.0,2.17858e-11,0.9964876970958388,0.48696038000758546,0.6124602581392218,0.9525741268224334,0.1
22,0,1.0,0.0,0.4,1.0,0.0,0.0,1.0,0.0009685895,0.9962886818582206,0.4992343534066981,0.9940552882031537,0.9525741268224334,0.1
23,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,1.0,8.056608e-11,0.9953185733702725,0.4118720613480576,0.9998727171931,0.9525741268224334,0.1
24,0,1.0,0.0,0.38333333333333336,0.0,0.0,0.0,1.0,5.209144e-11,0.994785013089495,0.514041535306997,0.9989851702585082,0.9525741268224334,0.1
25,0,1.0,0.0,0.45,1.0,0.0,0.0,1.0,0.0007418377,0.9966516097139713,0.4725900679177616,0.9979096703880043,0.9525741268224334,0.1
26,0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.4350312e-12,0.9966191113384871,0.43115724958630036,0.9995000491186564,0.9525741268224334,0.1
27,0,1.0,0.0,0.38333333333333336,0.0,0.0,0.0,0.0,7.574262e-14,0.9960811980869249,0.5279849080445586,0.8686148210154644,0.9525741268224334,0.1
28,0,1.0,0.0,0.36666666666666664,0.0,0.0,0.0,1.0,1.4350312e-12,0.9952144132507571,0.5111363798279347,0.9995000491186564,0.9525741268224334,0.1
29,0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,7.380884e-08,0.9941480034363568,0.4433231312679576,0.9886473111650002,0.9525741268224334,0.1
30,0,1.0,0.0,0.2833333333333333,0.0,0.0,0.0,1.0,3.1385766e-13,0.9950894679123884,0.5899154685625685,0.9999645322527106,0.9525741268224334,0.1
31,0,1.0,0.0,0.43333333333333335,1.0,0.0,0.0,0.0,0.000121736295,0.9967423727519866,0.4824275387246952,0.9417203491157764,0.9525741268224334,0.1
32,0,1.0,0.0,0.3,0.0,0.0,0.0,1.0,5.4541138e-06,0.9981882345865827,0.5818633587863679,0.9561866473815563,0.9525741268224334,0.1
33,0,1.0,0.0,0.38333333333333336,0.0,0.0,0.0,0.0,2.5808145e-05,0.9968216414267853,0.5102634840585858,0.8402784878844853,0.9525741268224334,0.1
34,0,1.0,0.0,0.4666666666666667,1.0,0.0,0.0,1.0,7.100475e-07,0.9956864631554369,0.4481533419483536,0.9787355161457602,0.9525741268224334,0.1
35,0,1.0,0.23333333333333334,0.31666666666666665,0.0,0.0,0.0,1.0,1.0330953e-13,0.9963785959436117,0.501884867717757,0.9944626925641986,0.9525741268224334,0.1
36,1,1.0,1.0,0.38333333333333336,1.0,0.0,1.0,1.0,1.0,0.9979540219145736,0.388385794495471,0.9409100867230761,0.9525741268224334,0.1
37,1,1.0,1.0,0.4166666666666667,1.0,0.0,1.0,1.0,1.0,0.9991067299090631,0.39679503450604764,0.9981522710939138,0.9525741268224334,0.1
38,1,1.0,1.0,0.4,1.0,0.0,1.0,1.0,1.0,0.999669294338723,0.40348744085444926,0.8974429012862986,0.9525741268224334,0.1
39,1,1.0,1.0,0.35,1.0,0.0,1.0,1.0,1.0,0.9998023886690924,0.3436914224789105,0.9072925059983022,0.9525741268224334,0.1
40,1,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.99999845,0.9994447822029161,0.33825104958415847,0.9990832502990729,0.9525741268224334,0.1
