win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,acc_ours,P_v,P_m,P_u,w_v,w_m,w_u
0,0,1.0,0.0,0.9833333333333333,1.0,0.0,0.0,1.0,2.2862873e-11,0.9999999901160642,0.03002866790787356,0.9981243980711986,0.9859363729567544,0.8807970779778823
1,0,1.0,0.1,1.0,1.0,0.0,0.0,1.0,6.63057e-08,0.8708715033325027,0.019590815176232828,0.9989697674119054,0.9859363729567544,0.8807970779778823
2,0,1.0,0.5333333333333333,0.9666666666666667,1.0,0.0,0.0,1.0,0.101996884,0.5203649495232839,0.044067646618066614,0.9949203724076301,0.9859363729567544,0.8807970779778823
3,0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,5.204584e-07,0.31869877853930806,0.019560993815905016,0.995089026466219,0.9859363729567544,0.8807970779778823
4,0,1.0,0.8333333333333334,0.9833333333333333,1.0,1.0,1.0,1.0,1.002682e-14,0.2674197152989055,0.03345377948909615,0.997773604373335,0.9859363729567544,0.8807970779778823
5,0,1.0,0.7833333333333333,1.0,1.0,1.0,1.0,1.0,1.9297019e-08,0.29478126671572846,0.01952911175733354,0.9976896137688731,0.9859363729567544,0.8807970779778823
6,0,1.0,0.7666666666666667,1.0,1.0,1.0,1.0,1.0,9.443865e-11,0.3002604377830313,0.01948727113247183,0.9990053344884574,0.9859363729567544,0.8807970779778823
7,0,1.0,0.85,0.9833333333333333,1.0,1.0,1.0,1.0,1.2128203e-07,0.23990874652904903,0.03412264815502721,0.9938498234649357,0.9859363729567544,0.8807970779778823
8,0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,6.0320206e-13,0.29097255041497583,0.022038726529582147,0.9992228857414609,0.9859363729567544,0.8807970779778823
9,0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,4.3131754e-10,0.3025512881632061,0.019526341936495682,0.9999629775814081,0.9859363729567544,0.8807970779778823
10,0,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,2.9420555e-09,0.31155278229803535,0.02209871293764903,0.9975517672615839,0.9859363729567544,0.8807970779778823
11,0,1.0,0.8166666666666667,1.0,1.0,1.0,1.0,1.0,1.0130706e-10,0.2877374838187233,0.02204773013584658,0.9210911024844174,0.9859363729567544,0.8807970779778823
12,0,1.0,0.9166666666666666,0.9833333333333333,1.0,1.0,1.0,1.0,5.0328166e-12,0.22900199624082257,0.037619680644326525,0.9971366053115113,0.9859363729567544,0.8807970779778823
13,0,1.0,0.85,0.9833333333333333,1.0,1.0,1.0,1.0,1.5228636e-06,0.2501771521950405,0.034240240301552684,0.9944773913507834,0.9859363729567544,0.8807970779778823
14,0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.00046512013,0.2484124151022562,0.019547400083283824,0.9962567110645182,0.9859363729567544,0.8807970779778823
15,0,1.0,0.8333333333333334,0.9666666666666667,1.0,1.0,1.0,1.0,2.4379879e-05,0.2760883838350262,0.042760715038379485,0.863349830276401,0.9859363729567544,0.8807970779778823
16,0,0.0,0.8,1.0,1.0,0.0,0.0,1.0,0.9470502,0.2767959423885094,0.019665193677068163,0.9969701184351536,0.9859363729567544,0.8807970779778823
17,0,1.0,0.8166666666666667,0.9833333333333333,1.0,1.0,1.0,1.0,1.5845124e-09,0.27106405097060754,0.030973249852050425,0.9977643406632561,0.9859363729567544,0.8807970779778823
18,0,1.0,0.9,0.9833333333333333,1.0,1.0,1.0,1.0,7.123883e-12,0.24084090207799574,0.03276585881252802,0.9384416007177884,0.9859363729567544,0.8807970779778823
19,0,1.0,0.8,0.9833333333333333,1.0,1.0,1.0,1.0,8.930678e-13,0.2896031656536287,0.031027005065190242,0.9992624191965659,0.9859363729567544,0.8807970779778823
20,0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,3.0287807e-11,0.31259382342096714,0.019614220492741516,0.9987269915114377,0.9859363729567544,0.8807970779778823
21,0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,2.17858e-11,0.29471178626878325,0.019356792208528276,0.6124602581392218,0.9859363729567544,0.8807970779778823
22,0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0009685895,0.31456949155501845,0.019440923420644924,0.9940552882031537,0.9859363729567544,0.8807970779778823
23,0,1.0,0.7833333333333333,1.0,1.0,1.0,1.0,1.0,8.056608e-11,0.25524715080898586,0.019507131870873284,0.9998727171931,0.9859363729567544,0.8807970779778823
24,0,1.0,0.7666666666666667,1.0,1.0,1.0,1.0,1.0,5.209144e-11,0.3044910138253229,0.01949427586120071,0.9989851702585082,0.9859363729567544,0.8807970779778823
25,0,1.0,0.7,0.9833333333333333,1.0,1.0,1.0,1.0,0.0007418377,0.35055013236838223,0.032233557427869174,0.9979096703880043,0.9859363729567544,0.8807970779778823
26,0,1.0,0.8166666666666667,1.0,1.0,1.0,1.0,1.0,1.4350312e-12,0.28391336995891603,0.019513589930820106,0.9995000491186564,0.9859363729567544,0.8807970779778823
27,0,1.0,0.7666666666666667,0.9833333333333333,1.0,1.0,1.0,1.0,7.574262e-14,0.3279674368684213,0.033021243329581756,0.8686148210154644,0.9859363729567544,0.8807970779778823
28,0,1.0,0.8333333333333334,0.9833333333333333,1.0,1.0,1.0,1.0,1.4350312e-12,0.26541895817755956,0.029952491102459945,0.9995000491186564,0.9859363729567544,0.8807970779778823
29,0,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,7.380884e-08,0.31069036176007686,0.01954137984072747,0.9886473111650002,0.9859363729567544,0.8807970779778823
30,0,1.0,0.85,0.9666666666666667,1.0,1.0,1.0,1.0,3.1385766e-13,0.24654267857189016,0.041642562669270224,0.9999645322527106,0.9859363729567544,0.8807970779778823
31,0,1.0,0.8166666666666667,1.0,1.0,1.0,1.0,1.0,0.000121736295,0.2700000935377856,0.0195076712257748,0.9417203491157764,0.9859363729567544,0.8807970779778823
32,0,1.0,0.8,0.9833333333333333,1.0,1.0,1.0,1.0,5.4541138e-06,0.28751455630401623,0.030495420484979777,0.9561866473815563,0.9859363729567544,0.8807970779778823
33,0,1.0,0.8166666666666667,1.0,1.0,1.0,1.0,1.0,2.5808145e-05,0.28204649134777676,0.02187907315821101,0.8402784878844853,0.9859363729567544,0.8807970779778823
34,0,1.0,0.7666666666666667,0.9833333333333333,1.0,1.0,1.0,1.0,7.100475e-07,0.26707359780800993,0.02951747824577227,0.9787355161457602,0.9859363729567544,0.8807970779778823
35,0,1.0,0.8833333333333333,1.0,1.0,0.0,0.0,1.0,1.0330953e-13,0.4045371909399455,0.24448396368630457,0.9944626925641986,0.9859363729567544,0.8807970779778823
36,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9654226860837946,0.9409100867230761,0.9859363729567544,0.8807970779778823
37,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.999999999999967,0.9565799153491464,0.9981522710939138,0.9859363729567544,0.8807970779778823
38,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9510312329503904,0.8974429012862986,0.9859363729567544,0.8807970779778823
39,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9511859149318068,0.9072925059983022,0.9859363729567544,0.8807970779778823
40,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.99999845,0.99999999999997,0.9562695117760254,0.9990832502990729,0.9859363729567544,0.8807970779778823
41,1,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9261764157756107,0.9503783446684738,0.9859363729567544,0.8807970779778823
42,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99956864,0.99999999999997,0.9655710899664908,0.9800274578894133,0.9859363729567544,0.8807970779778823
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866621,0.99999999999997,0.9706390825069887,0.996356961904783,0.9859363729567544,0.8807970779778823
44,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344753,0.99999999999997,0.9706173416716143,0.9994521146853734,0.9859363729567544,0.8807970779778823
45,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9454482747031064,0.9762129978175753,0.9859363729567544,0.8807970779778823
46,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9648594101895106,0.9944629846456164,0.9859363729567544,0.8807970779778823
47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9656497469326424,0.9993932485049729,0.9859363729567544,0.8807970779778823
48,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9564911619672725,0.9906087408078527,0.9859363729567544,0.8807970779778823
49,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999989,0.99999999999997,0.9657735438133265,0.9981671179996457,0.9859363729567544,0.8807970779778823
50,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9603224327752674,0.9832106537164823,0.9859363729567544,0.8807970779778823
51,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999999999997,0.9600404474441604,0.8652812347798913,0.9859363729567544,0.8807970779778823
52,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99996686,0.99999999999997,0.9706014962224144,0.9848579002532036,0.9859363729567544,0.8807970779778823
53,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9558649227932698,0.9997872816964565,0.9859363729567544,0.8807970779778823
54,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993352,0.99999999999997,0.9652451409027785,0.9748739174979452,0.9859363729567544,0.8807970779778823
55,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.955986010604742,0.9995018187786445,0.9859363729567544,0.8807970779778823
56,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9313501981968357,0.9171058313760776,0.9859363729567544,0.8807970779778823
57,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99996245,0.99999999999997,0.9707166888783588,0.9993071863799787,0.9859363729567544,0.8807970779778823
58,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.9999869,0.9999999999999225,0.951441021124083,0.9747160573614366,0.9859363729567544,0.8807970779778823
59,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99924254,0.9999999999999697,0.9656927783208894,0.9985192374703561,0.9859363729567544,0.8807970779778823
60,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.9999994,0.9999999999999699,0.9561445566905015,0.9965733045388574,0.9859363729567544,0.8807970779778823
61,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9565496437445248,0.9846660731489878,0.9859363729567544,0.8807970779778823
62,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9707193546505465,0.4836659450397039,0.9859363729567544,0.8807970779778823
63,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.9999317,0.99999999999997,0.9561951218398089,0.9991593409317873,0.9859363729567544,0.8807970779778823
64,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999982,0.99999999999997,0.9705578236417388,0.9761928213169195,0.9859363729567544,0.8807970779778823
65,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9555416517186871,0.9980476927783568,0.9859363729567544,0.8807970779778823
66,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999945,0.99999999999997,0.9654208239852831,0.7287134079460807,0.9859363729567544,0.8807970779778823
67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,0.99999999999997,0.9707879157190952,0.9616551689529641,0.9859363729567544,0.8807970779778823
68,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,0.99999999999997,0.9706623749473834,0.9115710946153217,0.9859363729567544,0.8807970779778823
69,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.9951102,0.99999999999997,0.9562030160966727,0.9998639121269547,0.9859363729567544,0.8807970779778823
70,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9418693232597005,0.9368355682767364,0.9859363729567544,0.8807970779778823
71,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999106,0.99999999999997,0.9706357114167997,0.9989421512251961,0.9859363729567544,0.8807970779778823
72,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.955683536868719,0.9987856151845251,0.9859363729567544,0.8807970779778823
73,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9565706901321546,0.9997803300375719,0.9859363729567544,0.8807970779778823
74,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9320522739611236,0.9601301543289079,0.9859363729567544,0.8807970779778823
