win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,acc_ours,P_v,P_m,P_u,w_v,w_m,w_u
0,0,1.0,0.21666666666666667,1.0,1.0,0.0,0.0,1.0,2.2862873e-11,0.7844463228704177,0.019307349947025036,0.9981243980711986,0.9933071490757153,0.8807970779778823
1,0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,6.63057e-08,0.03513304222572715,0.024370655988716138,0.9989697674119054,0.9933071490757153,0.8807970779778823
2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.101996884,0.004770171432809388,0.019447441315419162,0.9949203724076301,0.9933071490757153,0.8807970779778823
3,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,5.204584e-07,0.004720630694336891,0.03555282424108108,0.995089026466219,0.9933071490757153,0.8807970779778823
4,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.002682e-14,0.004544391592074942,0.019410883679803044,0.997773604373335,0.9933071490757153,0.8807970779778823
5,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.9297019e-08,0.0036907733309953163,0.030776772454195144,0.9976896137688731,0.9933071490757153,0.8807970779778823
6,0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,9.443865e-11,0.003794531368799241,0.04717586404154564,0.9990053344884574,0.9933071490757153,0.8807970779778823
7,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2128203e-07,0.0031671855506458413,0.02182643336801924,0.9938498234649357,0.9933071490757153,0.8807970779778823
8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0320206e-13,0.00438754310973143,0.019635716374407343,0.9992228857414609,0.9933071490757153,0.8807970779778823
9,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,4.3131754e-10,0.004350961954873897,0.030233621893926112,0.9999629775814081,0.9933071490757153,0.8807970779778823
10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9420555e-09,0.004143710410521883,0.01933863253943015,0.9975517672615839,0.9933071490757153,0.8807970779778823
11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0130706e-10,0.0038777405742632374,0.02203511060995724,0.9210911024844174,0.9933071490757153,0.8807970779778823
12,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,5.0328166e-12,0.005559809965440745,0.03447450629049809,0.9971366053115113,0.9933071490757153,0.8807970779778823
13,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.5228636e-06,0.004587637047128967,0.030143921006474648,0.9944773913507834,0.9933071490757153,0.8807970779778823
14,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.00046512013,0.0035587255480828573,0.030939971893279773,0.9962567110645182,0.9933071490757153,0.8807970779778823
15,0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,2.4379879e-05,0.0036834040489142827,0.044249026571049385,0.863349830276401,0.9933071490757153,0.8807970779778823
16,0,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,1.0,0.9470502,0.004527459852393778,0.03087376916153637,0.9969701184351536,0.9933071490757153,0.8807970779778823
17,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.5845124e-09,0.005317209020061787,0.032328527155705396,0.9977643406632561,0.9933071490757153,0.8807970779778823
18,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,7.123883e-12,0.004275384526955806,0.03154754569107516,0.9384416007177884,0.9933071490757153,0.8807970779778823
19,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.930678e-13,0.004792546228520035,0.02228551514520893,0.9992624191965659,0.9933071490757153,0.8807970779778823
20,0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,3.0287807e-11,0.0037156334660082284,0.05836403363212469,0.9987269915114377,0.9933071490757153,0.8807970779778823
21,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,2.17858e-11,0.004238399032226743,0.030401466465788972,0.6124602581392218,0.9933071490757153,0.8807970779778823
22,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.0009685895,0.004627338390012179,0.03208601839617804,0.9940552882031537,0.9933071490757153,0.8807970779778823
23,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,8.056608e-11,0.003956636577382986,0.031041045337327995,0.9998727171931,0.9933071490757153,0.8807970779778823
24,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,5.209144e-11,0.006244564165085192,0.037289693143434416,0.9989851702585082,0.9933071490757153,0.8807970779778823
25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0007418377,0.003801762341384616,0.019629986229832464,0.9979096703880043,0.9933071490757153,0.8807970779778823
26,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.4350312e-12,0.0030220773925712075,0.030062913790870765,0.9995000491186564,0.9933071490757153,0.8807970779778823
27,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.574262e-14,0.004495823150891056,0.01956744952467019,0.8686148210154644,0.9933071490757153,0.8807970779778823
28,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4350312e-12,0.0034054609136609086,0.021818873794204934,0.9995000491186564,0.9933071490757153,0.8807970779778823
29,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.380884e-08,0.005016077050615333,0.022263005957021312,0.9886473111650002,0.9933071490757153,0.8807970779778823
30,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,3.1385766e-13,0.004970343617897463,0.03227768339979085,0.9999645322527106,0.9933071490757153,0.8807970779778823
31,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.000121736295,0.005849705946223715,0.032759503015539905,0.9417203491157764,0.9933071490757153,0.8807970779778823
32,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.4541138e-06,0.005113771824820594,0.02206429135008215,0.9561866473815563,0.9933071490757153,0.8807970779778823
33,0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,2.5808145e-05,0.004585759936027694,0.044160377533512214,0.8402784878844853,0.9933071490757153,0.8807970779778823
34,0,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,7.100475e-07,0.005168783676159381,0.031654011297477684,0.9787355161457602,0.9933071490757153,0.8807970779778823
35,0,1.0,1.0,0.95,1.0,0.0,1.0,1.0,1.0330953e-13,0.23702994674952935,0.26773744825335155,0.9944626925641986,0.9933071490757153,0.8807970779778823
36,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9377576416606999,0.9409100867230761,0.9933071490757153,0.8807970779778823
37,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9455655243918827,0.9981522710939138,0.9933071490757153,0.8807970779778823
38,1,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9090366310074276,0.8974429012862986,0.9933071490757153,0.8807970779778823
39,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9515925748121441,0.9072925059983022,0.9933071490757153,0.8807970779778823
40,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999845,0.99999999999997,0.9518114605132767,0.9990832502990729,0.9933071490757153,0.8807970779778823
41,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9460722717908244,0.9503783446684738,0.9933071490757153,0.8807970779778823
42,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.99956864,0.99999999999997,0.8945324911315035,0.9800274578894133,0.9933071490757153,0.8807970779778823
43,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9866621,0.99999999999997,0.9517112826701644,0.996356961904783,0.9933071490757153,0.8807970779778823
44,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344753,0.99999999999997,0.9453698722400259,0.9994521146853734,0.9933071490757153,0.8807970779778823
45,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.951991902666199,0.9762129978175753,0.9933071490757153,0.8807970779778823
46,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9364584084278644,0.9944629846456164,0.9933071490757153,0.8807970779778823
47,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9456172828607651,0.9993932485049729,0.9933071490757153,0.8807970779778823
48,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9459689086068235,0.9906087408078527,0.9933071490757153,0.8807970779778823
