win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,acc_ours,P_v,P_m,P_u,w_v,w_m,w_u
0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.2862873e-11,0.9639391567066085,0.017983599099547633,0.9981243980711986,0.9241418199787566,0.9890130573694068
1,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.63057e-08,0.9440714527155816,0.017999777609842133,0.9989697674119054,0.9241418199787566,0.9890130573694068
2,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.101996884,0.9445889085808036,0.017980979121394392,0.9949203724076301,0.9241418199787566,0.9890130573694068
3,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.204584e-07,0.9410718060002686,0.017994153186201463,0.995089026466219,0.9241418199787566,0.9890130573694068
4,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.002682e-14,0.9547802332710548,0.0180109061957665,0.997773604373335,0.9241418199787566,0.9890130573694068
5,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.9297019e-08,0.943222572329121,0.018005712824834454,0.9976896137688731,0.9241418199787566,0.9890130573694068
6,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9.443865e-11,0.9349232451209123,0.018015482250310706,0.9990053344884574,0.9241418199787566,0.9890130573694068
7,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.2128203e-07,0.9663802714195214,0.018032861524962716,0.9938498234649357,0.9241418199787566,0.9890130573694068
8,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0320206e-13,0.9403232989822595,0.01796670669012481,0.9992228857414609,0.9241418199787566,0.9890130573694068
9,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.3131754e-10,0.941657350541636,0.018003781775759255,0.9999629775814081,0.9241418199787566,0.9890130573694068
10,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.9420555e-09,0.9429535694496721,0.01798663003310763,0.9975517672615839,0.9241418199787566,0.9890130573694068
11,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0130706e-10,0.944980634004488,0.017943840566480348,0.9210911024844174,0.9241418199787566,0.9890130573694068
12,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0328166e-12,0.9313091212600201,0.01796371560326277,0.9971366053115113,0.9241418199787566,0.9890130573694068
